2021-04-15 07:10:29,287 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 07:10:29 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 09:56:46,387 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 09:56:46,394 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 09:56:46,407 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 09:56:46,411 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 09:56:46,417 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 09:56:46,624 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@22f31dec{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 09:56:46,674 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 09:56:46,677 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 09:56:46,678 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-34027-1618480606031-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 09:56:46,679 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 09:56:47,595 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 09:56:47,677 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 09:56:47,678 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 09:56:47,714 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 09:56:47,954 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 09:56:48,115 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 10:05:54,137 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 10:05:54 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:05:55,878 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:05:55,995 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:05:56,160 | INFO  | Recovering from the journal @1:146628 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:05:56,164 | INFO  | Recovery replayed 1 operations from the journal in 0.122 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:05:56,178 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 10:05:56,317 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-35107-1618481156193-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:05:56,669 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:05:56,686 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:05:56,704 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:05:56,745 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:05:56,755 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:05:56,764 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:05:56,777 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:05:56,780 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:05:57,114 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@22f31dec{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:05:57,271 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:05:57,280 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:05:57,292 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-35107-1618481156193-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:05:57,293 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:05:59,693 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 10:05:59,940 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:05:59,940 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:06:00,012 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 10:06:00,694 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 10:06:00,994 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 10:12:01,380 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 10:12:01 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:12:02,967 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:12:03,095 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:12:03,227 | INFO  | Recovering from the journal @1:147222 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:12:03,229 | INFO  | Recovery replayed 3 operations from the journal in 0.099 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:12:03,240 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 10:12:03,377 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-35501-1618481523252-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:12:03,678 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:12:03,694 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:12:03,706 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:12:03,714 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:12:03,719 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:12:03,726 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:12:03,762 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:12:03,763 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:12:04,067 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@22f31dec{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:12:04,176 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:12:04,178 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:12:04,179 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-35501-1618481523252-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:12:04,180 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:12:05,281 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 10:12:05,455 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:12:05,455 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:12:05,538 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 10:12:05,885 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 10:12:05,965 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 10:13:26,586 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 10:13:26 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:13:27,952 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:13:28,014 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:13:28,149 | INFO  | Recovering from the journal @1:147222 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:13:28,151 | INFO  | Recovery replayed 6 operations from the journal in 0.122 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:13:28,169 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 10:13:28,308 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:active-mq-43909-1618481608185-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:13:28,558 | INFO  | Listening for connections at: tcp://active-mq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:13:28,559 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:13:28,564 | INFO  | Listening for connections at: amqp://active-mq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:13:28,565 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:13:28,569 | INFO  | Listening for connections at: stomp://active-mq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:13:28,571 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:13:28,574 | INFO  | Listening for connections at: mqtt://active-mq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:13:28,576 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:13:28,708 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@22f31dec{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:13:28,737 | INFO  | Listening for connections at ws://active-mq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:13:28,738 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:13:28,740 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:active-mq-43909-1618481608185-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:13:28,741 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:13:29,443 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 10:13:29,593 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:13:29,594 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:13:29,644 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 10:13:29,954 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 10:13:30,055 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 10:29:04,032 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 10:29:04 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:29:05,493 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:29:05,587 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:29:05,724 | INFO  | Recovering from the journal @1:148767 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:29:05,725 | INFO  | Recovery replayed 1 operations from the journal in 0.123 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:29:05,756 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 10:29:05,917 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:active-mq-43879-1618482545798-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:29:06,192 | INFO  | Listening for connections at: tcp://active-mq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:29:06,194 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:29:06,198 | INFO  | Listening for connections at: amqp://active-mq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:29:06,201 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:29:06,205 | INFO  | Listening for connections at: stomp://active-mq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:29:06,207 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:29:06,212 | INFO  | Listening for connections at: mqtt://active-mq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:29:06,240 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:29:06,406 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@22f31dec{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:29:06,508 | INFO  | Listening for connections at ws://active-mq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:29:06,525 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:29:06,527 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:active-mq-43879-1618482545798-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:29:06,528 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:29:08,128 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 10:29:08,244 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:29:08,245 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:29:08,278 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 10:29:08,480 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 10:29:08,541 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 10:54:58,415 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 10:54:58 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:55:01,079 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:55:01,274 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:55:01,391 | INFO  | Recovering from the journal @1:148767 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:55:01,393 | INFO  | Recovery replayed 4 operations from the journal in 0.105 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:55:01,412 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 10:55:01,544 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:active-mq-42201-1618484101422-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:55:02,161 | INFO  | Listening for connections at: tcp://active-mq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:55:02,163 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:55:02,176 | INFO  | Listening for connections at: amqp://active-mq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:55:02,178 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:55:02,182 | INFO  | Listening for connections at: stomp://active-mq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:55:02,195 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:55:02,206 | INFO  | Listening for connections at: mqtt://active-mq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:55:02,266 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:55:02,626 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@22f31dec{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:55:02,720 | INFO  | Listening for connections at ws://active-mq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:55:02,725 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:55:02,770 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:active-mq-42201-1618484101422-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:55:02,771 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:55:06,351 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 10:55:06,441 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:55:06,441 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:55:06,513 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 10:55:06,778 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 10:55:06,844 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 10:55:44,603 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 10:55:44 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:55:45,726 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:55:45,798 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:55:45,923 | INFO  | Recovering from the journal @1:150074 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:55:45,927 | INFO  | Recovery replayed 1 operations from the journal in 0.102 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:55:45,942 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 10:55:46,079 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:active-mq-41075-1618484145952-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:55:46,321 | INFO  | Listening for connections at: tcp://active-mq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:55:46,325 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:55:46,339 | INFO  | Listening for connections at: amqp://active-mq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:55:46,344 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:55:46,358 | INFO  | Listening for connections at: stomp://active-mq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:55:46,373 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:55:46,382 | INFO  | Listening for connections at: mqtt://active-mq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:55:46,388 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:55:46,595 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@22f31dec{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:55:46,640 | INFO  | Listening for connections at ws://active-mq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:55:46,642 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:55:46,644 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:active-mq-41075-1618484145952-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:55:46,645 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:55:47,376 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-15 10:55:47,500 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:55:47,500 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-15 10:55:47,561 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-15 10:55:47,849 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-15 10:55:48,048 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-15 10:57:36,557 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Apr 15 10:57:36 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-15 10:57:37,847 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:57:37,932 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:57:38,108 | INFO  | Recovering from the journal @1:150074 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:57:38,110 | INFO  | Recovery replayed 4 operations from the journal in 0.133 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-15 10:57:38,124 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-15 10:57:38,258 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:active-mq-43129-1618484258134-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-15 10:57:38,462 | INFO  | Listening for connections at: tcp://active-mq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:57:38,464 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:57:38,470 | INFO  | Listening for connections at: amqp://active-mq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:57:38,486 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:57:38,492 | INFO  | Listening for connections at: stomp://active-mq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:57:38,501 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:57:38,510 | INFO  | Listening for connections at: mqtt://active-mq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-15 10:57:38,513 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-15 10:57:38,762 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@22f31dec{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-15 10:57:38,853 | INFO  | Listening for connections at ws://active-mq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-15 10:57:38,856 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
